ion,mass,Intensities
,6365.829611,0.2040634
,6366.832092,0.1514845
,6367.834542,0.0945584
,6368.836967,0.0513841
,6369.839373,0.0248853
,6370.841763,0.0109236
,6371.844139,0.0044015
,6372.846502,0.0016441
w20+CMCT-A,6614.021583,0.0595202
,6615.024292,0.1514655
,6616.026901,0.2092427
,6617.029451,0.2055166
,6618.03196,0.1597656
,6619.034437,0.1040908
,6620.036889,0.0588849
,6621.03932,0.0296248
,6622.041734,0.0134847
,6623.044134,0.0056258
,6624.04652,0.002173
w21,6826.928836,0.0567528
,6827.931491,0.1465496
,6828.934054,0.2055427
,6829.936564,0.2050296
,6830.939036,0.1619086
,6831.94148,0.1071748
,6832.9439,0.0616086
,6833.946301,0.0314994
,6834.948687,0.014573
,6835.951059,0.0061801
,6836.95342,0.0024266
w21+CMCT,7078.128598,0.0479758
,7079.131274,0.1318878
,7080.133864,0.1951446
,7081.136401,0.2042239
,7082.1389,0.1685299
,7083.141369,0.1162266
,7084.143815,0.0694406
,7085.146241,0.0368277
,7086.14865,0.0176439
,7087.151045,0.0077374
,7088.153427,0.0031378
w21-G,6675.879426,0.0612002
,6676.882106,0.153522
,6677.884685,0.2100597
,6678.887208,0.204916
,6679.889691,0.1585254
,6680.892144,0.1029339
,6681.894573,0.0581021
,6682.896982,0.0291948
,6683.899375,0.0132834
,6684.901754,0.0055434
,6685.904121,0.002143
w21+CMCT-G,6927.079189,0.0517354
,6928.081888,0.1384089
,6929.084494,0.2000031
,6930.087045,0.2048576
,6931.089555,0.1657176
,6932.092034,0.1121671
,6933.094488,0.0658353
,6934.096922,0.034328
,6935.099339,0.0161804
,6936.10174,0.0069848
,6937.10413,0.0027898
w21-A,6691.874341,0.0610516
,6692.87702,0.1531725
,6693.8796,0.2097336
,6694.882122,0.2048134
,6695.884605,0.1586494
,6696.887057,0.1031647
,6697.889485,0.0583255
,6698.891894,0.0293572
,6699.894286,0.0133815
,6700.896665,0.0055949
,6701.899031,0.0021672
w21+CMCT-A,6943.074103,0.0516097
,6944.076802,0.1380925
,6945.079409,0.1996762
,6946.081959,0.2047203
,6947.084468,0.1658036
,6948.086947,0.1123781
,6949.0894,0.0660581
,6950.091833,0.0344999
,6951.09425,0.0162892
,6952.096651,0.0070445
,6953.09904,0.0028188
w22,7155.981356,0.0492102
,7156.984004,0.1335158
,7157.986567,0.1958612
,7158.989078,0.2037869
,7159.991552,0.1675328
,7160.993998,0.1152801
,7161.996421,0.0688062
,7162.998825,0.0364923
,7164.001213,0.0174989
,7165.003588,0.0076865
,7166.005952,0.0031243
w22+CMCT,7407.181118,0.0415996
,7408.183787,0.1198061
,7409.186375,0.1850262
,7410.188912,0.2016354
,7411.191412,0.1729743
,7412.193882,0.123847
,7413.19633,0.0767384
,7414.198757,0.0421714
,7415.201169,0.0209203
,7416.203566,0.0094936
,7417.205951,0.0039819
w22-G,7004.931946,0.0530665
,7005.934618,0.1400665
,7006.937196,0.2006477
,7007.93972,0.2043312
,7008.942204,0.164678
,7009.944659,0.1112252
,7010.947091,0.0652254
,7011.949503,0.0340157
,7012.951898,0.01605
,7013.95428,0.0069411
,7014.95665,0.0027791
w22+CMCT-G,7256.131709,0.0448596
,7257.134399,0.1258874
,7258.137003,0.1900454
,7259.139553,0.2028574
,7260.142064,0.1707045
,7261.144544,0.1200279
,7262.147,0.0731038
,7263.149435,0.0395188
,7264.151854,0.019297
,7265.154258,0.0086243
,7266.156649,0.0035642
w22-A,7020.926861,0.0529376
,7021.929533,0.1397465
,7022.932111,0.2003227
,7023.934634,0.2041988
,7024.937118,0.1647675
,7025.939572,0.111437
,7026.942003,0.0654472
,7027.944415,0.0341861
,7028.94681,0.0161578
,7029.949191,0.0070001
,7030.95156,0.0028079
w22+CMCT-A,7272.126623,0.0447506
,7273.129314,0.1255988
,7274.131918,0.1897239
,7275.134467,0.2026954
,7276.136977,0.1707571
,7277.139457,0.1202176
,7278.141912,0.0733221
,7279.144347,0.0396969
,7280.146765,0.0194151
,7281.149169,0.0086918
,7282.151559,0.0035984
w23,7461.022643,0.0433454
,7462.025297,0.1225062
,7463.027868,0.1866974
,7464.030387,0.2014707
,7465.032869,0.1715798
,7466.035323,0.1221967
,7467.037753,0.0754329
,7468.040165,0.041353
,7469.042561,0.0204871
,7470.044943,0.0092935
,7471.047313,0.0038998
w23+CMCT,7712.222405,0.0366418
,7713.225078,0.1096721
,7714.227673,0.1756522
,7715.230218,0.1982397
,7716.232724,0.1759424
,7717.235202,0.130227
,7718.237656,0.0833649
,7719.24009,0.0473065
,7720.242508,0.0242223
,7721.244912,0.0113413
,7722.247303,0.0049065
,7723.249683,0.0019776
w23-G,7309.973233,0.0467421
,7310.97591,0.1286603
,7311.978496,0.1916348
,7312.981028,0.2025498
,7313.98352,0.1692158
,7314.985983,0.118359
,7315.988422,0.0718256
,7316.990841,0.0387382
,7317.993244,0.0188934
,7318.995633,0.0084421
,7319.998009,0.0034911
w23+CMCT-G,7561.172995,0.0395132
,7562.17569,0.1153535
,7563.178301,0.1807372
,7564.180857,0.1999296
,7565.183375,0.1741645
,7566.185862,0.1266676
,7567.188324,0.0797453
,7568.190766,0.0445365
,7569.193191,0.022457
,7570.195602,0.0103603
,7571.197999,0.0044182
,7572.200385,0.0017561
w23-A,7325.968148,0.0466286
,7326.970825,0.1283656
,7327.97341,0.1913144
,7328.975942,0.2023949
,7329.978434,0.1692752
,7330.980896,0.1185516
,7331.983334,0.0720434
,7332.985753,0.0389143
,7333.988155,0.0190096
,7334.990544,0.0085082
,7335.99292,0.0035246
w23+CMCT-A,7577.16791,0.0394173
,7578.170605,0.1150884
,7579.173215,0.1804233
,7580.175771,0.1997496
,7581.178288,0.1741885
,7582.180775,0.1268365
,7583.183237,0.0799572
,7584.185678,0.0447185
,7585.188103,0.022583
,7586.190513,0.010435
,7587.192909,0.0044575
,7588.195295,0.0017748
w24,7767.047945,0.0382304
,7768.050612,0.1122444
,7769.053196,0.1773593
,7770.055727,0.1982066
,7771.058221,0.1746588
,7772.060686,0.1286226
,7773.063128,0.082059
,7774.06555,0.0464726
,7775.067956,0.0237762
,7776.070347,0.0111348
,7777.072727,0.0048225
,7778.075096,0.0019475
w24+CMCT,8018.247708,0.0323179
,8019.250392,0.1002762
,8020.252998,0.1662459
,8021.255554,0.1940283
,8022.258071,0.1779568
,8023.260559,0.1360433
,8024.263023,0.0899087
,8025.265467,0.0526532
,8026.267894,0.0278147
,8027.270307,0.0134328
,8028.272706,0.0059927
,8029.275094,0.0024903
w24-G,7615.998535,0.0412264
,7617.001224,0.1180011
,7618.003823,0.1823753
,7619.006367,0.1997611
,7620.008871,0.1727849
,7621.011345,0.1250396
,7622.013795,0.0784632
,7623.016224,0.0437393
,7624.018637,0.0220407
,7625.021035,0.0101721
,7626.023421,0.0043436
,7627.025795,0.0017301
w24+CMCT-G,7867.198298,0.0348505
,7868.201003,0.105565
,7869.203625,0.1713361
,7870.206193,0.1961257
,7871.208721,0.1766609
,7872.211218,0.1327745
,7873.21369,0.0863413
,7874.216142,0.0497883
,7875.218576,0.0259132
,7876.220995,0.0123362
,7877.223401,0.0054275
,7878.225795,0.0022252
w24-A,7631.99345,0.0411262
,7632.996139,0.1177302
,7633.998738,0.1820619
,7635.001281,0.1995875
,7636.003785,0.1728155
,7637.006258,0.1252116
,7638.008707,0.0786748
,7639.011136,0.0439195
,7640.013549,0.0221648
,7641.015946,0.0102455
,7642.018332,0.0043821
,7643.020706,0.0017484
w24+CMCT-A,7883.193212,0.0347659
,7884.195918,0.1053219
,7885.198539,0.1710318
,7886.201107,0.1959313
,7887.203634,0.1766581
,7888.206131,0.1329218
,7889.208603,0.0865447
,7890.211054,0.0499726
,7891.213487,0.0260464
,7892.215906,0.0124182
,7893.218311,0.0054722
,7894.220705,0.0022471
w25,8112.09538,0.033069
,8113.098041,0.1014328
,8114.100623,0.1669038
,8115.103154,0.1938381
,8116.105649,0.1772452
,8117.108115,0.1352905
,8118.110558,0.0893807
,8119.112982,0.0523786
,8120.115389,0.0277117
,8121.117783,0.0134132
,8122.120165,0.0060014
,8123.122535,0.0025026
w25+CMCT,8363.295142,0.0279547
,8364.29782,0.0904088
,8365.300424,0.1558169
,8366.302978,0.1887187
,8367.305496,0.1793845
,8368.307984,0.1419798
,8369.310449,0.0970672
,8370.312894,0.0587654
,8371.315322,0.0320736
,8372.317736,0.0159956
,8373.320137,0.007366
,8374.322526,0.0031585
w25-G,7961.04597,0.0356604
,7962.048652,0.1067525
,7963.051248,0.1719544
,7964.053792,0.1958696
,7965.056296,0.1759095
,7966.058771,0.1320191
,7967.061222,0.0858311
,7968.063653,0.0495333
,7969.066068,0.0258233
,7970.068468,0.0123229
,7971.070855,0.0054382
,7972.073232,0.0022377
w25+CMCT-G,8212.245732,0.0301454
,8213.24843,0.0952712
,8214.251049,0.1608697
,8215.253615,0.1912183
,8216.256143,0.1786109
,8217.25864,0.1390563
,8218.261113,0.0935901
,8219.263565,0.0558167
,8220.266001,0.0300279
,8221.268421,0.0147682
,8222.270828,0.0067096
,8223.273223,0.0028395
w25-A,7977.040885,0.0355738
,7978.043566,0.1065069
,7979.046163,0.1716507
,7980.048706,0.1956785
,7981.05121,0.1759097
,7982.053684,0.1321673
,7983.056135,0.0860338
,7984.058566,0.0497166
,7985.06098,0.0259555
,7986.063379,0.0124045
,7987.065766,0.0054827
,7988.068142,0.0022596
w25+CMCT-A,8228.240647,0.0300722
,8229.243345,0.0950514
,8230.245963,0.1605772
,8231.248529,0.1910107
,8232.251056,0.17858
,8233.253553,0.139179
,8234.256026,0.0937822
,8235.258478,0.0560021
,8236.260912,0.0301683
,8237.263332,0.0148583
,8238.265739,0.0067605
,8239.268134,0.0028655
w26,8417.136667,0.0291279
,8418.139332,0.0926387
,8419.141921,0.1577071
,8420.144459,0.1892252
,8421.146961,0.1785739
,8422.149434,0.1405614
,8423.151884,0.0957013
,8424.154314,0.0577661
,8425.156729,0.0314653
,8426.159129,0.0156743
,8427.161516,0.0072152
,8428.163893,0.0030946
w26+CMCT,8668.336429,0.0246231
,8669.339111,0.082419
,8670.34172,0.1467521
,8671.344281,0.1834067
,8672.346804,0.1797323
,8673.349299,0.1465559
,8674.35177,0.1031663
,8675.354221,0.0642791
,8676.356655,0.0360916
,8677.359074,0.0185106
,8678.361481,0.0087636
,8679.363876,0.0038623
,8680.366261,0.0015955
w26-G,8266.087257,0.0314104
,8267.089943,0.0975826
,8268.092546,0.162732
,8269.095096,0.1916167
,8270.097607,0.1776986
,8271.100089,0.1375919
,8272.102547,0.0922291
,8273.104984,0.0548462
,8274.107405,0.0294499
,8275.109812,0.0144689
,8276.112205,0.0065718
,8277.114588,0.0027823
w26+CMCT-G,8517.287019,0.0265527
,8518.289721,0.0869202
,8519.292344,0.1517262
,8520.294916,0.1862019
,8521.29745,0.179398
,8522.299953,0.1439572
,8523.302432,0.0998034
,8524.304891,0.0612826
,8525.307332,0.0339292
,8526.309757,0.0171671
,8527.31217,0.0080214
,8528.314571,0.0034903
w26-A,8282.082171,0.0313342
,8283.084857,0.0973576
,8284.08746,0.1624385
,8285.09001,0.1914135
,8286.092521,0.1776739
,8287.095002,0.1377185
,8288.09746,0.092422
,8289.099897,0.0550304
,8290.102317,0.0295884
,8291.104723,0.0145575
,8292.107116,0.0066217
,8293.109498,0.0028077
w26+CMCT-A,8533.281934,0.0264882
,8534.284635,0.0867192
,8535.287259,0.1514453
,8536.289831,0.1859859
,8537.292364,0.1793446
,8538.294867,0.1440579
,8539.297345,0.0999839
,8540.299803,0.0614671
,8541.302243,0.0340749
,8542.304669,0.0172641
,8543.307081,0.0080781
,8544.309481,0.0035201
w27,8762.184101,0.0251953
,8763.186761,0.0834401
,8764.189348,0.1475017
,8765.191886,0.1834402
,8766.194388,0.1791924
,8767.196863,0.1458473
,8768.199314,0.1025922
,8769.201746,0.0639336
,8770.204162,0.0359328
,8771.206563,0.0184599
,8772.208953,0.0087595
,8773.211331,0.0038713
,8774.2137,0.0016045
w27+CMCT,9013.383864,0.0212988
,9014.38654,0.0740885
,9015.389146,0.1367776
,9016.391706,0.1769565
,9017.394229,0.1793012
,9018.396724,0.1510289
,9019.399195,0.1097396
,9020.401647,0.0705323
,9021.404083,0.0408303
,9022.406503,0.02158
,9023.408911,0.0105244
,9024.411308,0.0047762
,9025.413694,0.002031
w27-G,8611.134691,0.0271697
,8612.137371,0.0879758
,8613.139971,0.1524539
,8614.142521,0.1861796
,8615.145033,0.178814
,8616.147515,0.1432361
,8617.149974,0.09924
,8618.152413,0.0609549
,8619.154836,0.0337848
,8620.157244,0.0171247
,8621.159639,0.0080208
,8622.162023,0.0035003
w27+CMCT-G,8862.334454,0.0229678
,8863.337148,0.0782011
,8864.339769,0.1416288
,8865.34234,0.1800302
,8866.344873,0.1794347
,8867.347376,0.1488074
,8868.349856,0.1065352
,8869.352315,0.067508
,8870.354757,0.0385494
,8871.357184,0.0201075
,8872.359597,0.0096816
,8873.361999,0.0043395
,8874.364391,0.0018231
w27-A,8627.129606,0.0271038
,8628.132286,0.0877725
,8629.134886,0.1521729
,8630.137435,0.1859661
,8631.139947,0.1787634
,8632.142429,0.1433383
,8633.144887,0.0994204
,8634.147326,0.0611385
,8635.149748,0.0339296
,8636.152155,0.017221
,8637.15455,0.0080772
,8638.156934,0.00353
w27+CMCT-A,8878.329369,0.0229121
,8879.332063,0.07802
,8880.334684,0.1413618
,8881.337254,0.1798074
,8882.339787,0.1793581
,8883.34229,0.1488837
,8884.344769,0.1067013
,8885.347227,0.0676899
,8886.349669,0.0387001
,8887.352095,0.0202118
,8888.354509,0.0097448
,8889.35691,0.0043739
,8890.359301,0.0018402
w28,9091.236621,0.0218468
,9092.239276,0.075211
,9093.241861,0.1378142
,9094.244399,0.1773153
,9095.246902,0.1789388
,9096.249378,0.1502899
,9097.251831,0.1089925
,9098.254265,0.0699736
,9099.256682,0.0404892
,9100.259086,0.0214033
,9101.261478,0.0104453
,9102.263859,0.0047459
,9103.26623,0.0020213
w28+CMCT,9342.436384,0.0184681
,9343.439054,0.0666599
,9344.441659,0.1273853
,9345.444217,0.170305
,9346.44674,0.1780924
,9347.449236,0.154662
,9348.451709,0.1157678
,9349.454162,0.076597
,9350.456599,0.0456191
,9351.459021,0.0247934
,9352.46143,0.012428
,9353.463829,0.0057949
,9354.466217,0.0025309
w28-G,8940.187212,0.0235588
,8941.189885,0.0793681
,8942.192483,0.1426579
,8943.195032,0.1803359
,8944.197545,0.1790166
,8945.200029,0.1480398
,8946.202489,0.1057881
,8947.20493,0.066964
,8948.207354,0.0382252
,8949.209764,0.0199433
,8950.212161,0.0096101
,8951.214548,0.0043128
,8952.216924,0.0018149
w28+CMCT-G,9191.386974,0.0199153
,9192.389662,0.0704155
,9193.39228,0.1320879
,9194.39485,0.173596
,9195.397383,0.1786495
,9196.399887,0.1528136
,9197.402367,0.1127453
,9198.404827,0.0735724
,9199.40727,0.0432381
,9200.409699,0.0231988
,9201.412114,0.0114845
,9202.414518,0.0052903
,9203.416911,0.0022834
w28-A,8956.182126,0.0235016
,8957.184799,0.0791843
,8958.187398,0.1423901
,8959.189947,0.1801152
,8960.192459,0.1789432
,8961.194942,0.1481184
,8962.197402,0.1059548
,8963.199843,0.0671454
,8964.202267,0.0383749
,8965.204676,0.0200468
,8966.207073,0.0096727
,8967.209459,0.0043469
,8968.211834,0.0018319
w28+CMCT-A,9207.381889,0.019867
,9208.384577,0.070252
,9209.387195,0.1318348
,9210.389764,0.1733692
,9211.392297,0.1785528
,9212.3948,0.1528667
,9213.39728,0.1128962
,9214.39974,0.0737502
,9215.402183,0.0433924
,9216.404611,0.0233099
,9217.407026,0.0115542
,9218.409429,0.0053295
,9219.411822,0.0023034
w29,9396.277908,0.0192431
,9397.280567,0.068424
,9398.283158,0.129272
,9399.285703,0.1712883
,9400.288212,0.1778576
,9401.290694,0.1535969
,9402.293153,0.1144693
,9403.295593,0.075485
,9404.298017,0.0448464
,9405.300427,0.0243322
,9406.302824,0.0121845
,9407.30521,0.0056789
,9408.307587,0.0024806
w29+CMCT,9647.477671,0.0162671
,9648.480345,0.0605554
,9649.482954,0.1191738
,9650.485518,0.1639166
,9651.488047,0.1762137
,9652.490549,0.1572207
,9653.493027,0.1208447
,9654.495486,0.0820694
,9655.497928,0.0501523
,9656.500355,0.0279588
,9657.50277,0.0143717
,9658.505173,0.0068701
,9659.507567,0.0030756
w29-G,9245.228498,0.0207511
,9246.231175,0.0722561
,9247.23378,0.1339832
,9248.236335,0.1745082
,9249.238854,0.1783203
,9250.241344,0.1516849
,9251.24381,0.1114295
,9252.246257,0.0724755
,9253.248687,0.0424918
,9254.251103,0.0227616
,9255.253506,0.0112576
,9256.255897,0.0051842
,9257.258279,0.0022381
w29+CMCT-G,9496.428261,0.0175418
,9497.430952,0.0640075
,9498.433575,0.123716
,9499.43615,0.1673531
,9500.438688,0.1771223
,9501.441198,0.1557149
,9502.443684,0.1180142
,9503.44615,0.0790728
,9504.448598,0.0476971
,9505.451032,0.0262581
,9506.453452,0.013334
,9507.455861,0.006299
,9508.458259,0.0027875
w29-A,9261.223413,0.0207007
,9262.22609,0.0720886
,9263.228694,0.1337279
,9264.231249,0.1742837
,9265.233768,0.1782286
,9266.236257,0.1517425
,9267.238723,0.1115825
,9268.24117,0.0726531
,9269.2436,0.0426448
,9270.246015,0.0228712
,9271.248417,0.0113261
,9272.250809,0.0052226
,9273.25319,0.0022577
w29+CMCT-A,9512.423175,0.0174992
,9513.425867,0.0638587
,9514.42849,0.1234759
,9515.431064,0.1671251
,9516.433602,0.1770097
,9517.436112,0.1557475
,9518.438597,0.1181503
,9519.441062,0.0792451
,9520.44351,0.0478535
,9521.445944,0.0263747
,9522.448364,0.0134095
,9523.450772,0.0063427
,9524.45317,0.0028105
w30,9741.325343,0.0166451
,9742.327997,0.0613718
,9743.330586,0.1199637
,9744.33313,0.1642075
,9745.33564,0.1759372
,9746.338123,0.156636
,9747.340583,0.1202537
,9748.343024,0.0816395
,9749.345449,0.0499076
,9750.347861,0.0278497
,9751.35026,0.0143375
,9752.352648,0.0068677
,9753.355026,0.003082
w30+CMCT,9992.525105,0.0140709
,9993.527774,0.0542275
,9994.530381,0.1102775
,9995.532944,0.1565261
,9996.535473,0.1734669
,9997.537974,0.1594205
,9998.540453,0.1261322
,9999.542913,0.0881247
,10000.545356,0.0553749
,10001.547785,0.0317296
,10002.5502,0.0167578
,10003.552605,0.008228
,10004.554999,0.0037822
,10005.557385,0.0016372
w30-G,9590.275933,0.0179495
,9591.278605,0.0648579
,9592.281207,0.1245033
,9593.283761,0.167605
,9594.28628,0.1768019
,9595.288771,0.1551066
,9596.291238,0.1174231
,9597.293686,0.0786555
,9598.296118,0.0474667
,9599.298535,0.0261594
,9600.300939,0.0133055
,9601.303332,0.0062989
,9602.305715,0.0027946
w30+CMCT-G,9841.475696,0.0151735
,9842.478381,0.0573584
,9843.481001,0.1146232
,9844.483575,0.1600839
,9845.486113,0.1747379
,9846.488622,0.1582969
,9847.491108,0.1235378
,9848.493575,0.0851843
,9849.496024,0.0528534
,9850.498459,0.0299159
,9851.50088,0.0156132
,9852.50329,0.007578
,9853.505689,0.0034444
w30-A,9606.270848,0.0179059
,9607.273519,0.0647072
,9608.276121,0.1242624
,9609.278676,0.1673785
,9610.281194,0.1766918
,9611.283684,0.1551412
,9612.286151,0.1175597
,9613.288599,0.0788274
,9614.29103,0.0476223
,9615.293447,0.0262753
,9616.295851,0.0133805
,9617.298244,0.0063424
,9618.300626,0.0028175
w30+CMCT-A,9857.47061,0.0151367
,9858.473296,0.0572249
,9859.475916,0.1143978
,9860.478489,0.1598564
,9861.481027,0.1746097
,9862.483536,0.1583075
,9863.486022,0.1236566
,9864.488488,0.0853493
,9865.490937,0.0530109
,9866.493371,0.0300382
,9867.495792,0.0156951
,9868.498201,0.0076269
,9869.5006,0.003471
w31,10046.36663,0.0146614
,10047.369288,0.0557159
,10048.371883,0.1120775
,10049.374433,0.1577093
,10050.376948,0.1735669
,10051.379437,0.1586235
,10052.381903,0.1249433
,10053.38435,0.0869886
,10054.386781,0.0545147
,10055.389198,0.0311754
,10056.391602,0.0164432
,10057.393995,0.0080674
,10058.396379,0.0037075
,10059.398753,0.0016052
w31+CMCT,10297.566392,0.0123939
,10298.569065,0.0491666
,10299.571677,0.102788
,10300.574245,0.1498469
,10301.576779,0.1704414
,10302.579285,0.1606766
,10303.58177,0.1303408
,10304.584234,0.093331
,10305.586683,0.0600853
,10306.589116,0.0352629
,10307.591537,0.0190703
,10308.593947,0.0095857
,10309.596346,0.00451
,10310.598736,0.0019978
w31-G,9895.31722,0.0158103
,9896.319895,0.0589164
,9897.322502,0.1164465
,9898.325063,0.1612183
,9899.327587,0.1747537
,9900.330084,0.1574309
,9901.332557,0.1223192
,9902.335011,0.084053
,9903.337448,0.0520147
,9904.33987,0.0293855
,9905.34228,0.0153171
,9906.344678,0.0074292
,9907.347067,0.0033762
w31+CMCT-G,10146.516982,0.0133652
,10147.519671,0.0520342
,10148.522296,0.1069474
,10149.524874,0.1534712
,10150.527417,0.1719979
,10151.529932,0.1598843
,10152.532423,0.1279727
,10153.534895,0.0904652
,10154.537349,0.0575235
,10155.539789,0.0333575
,10156.542215,0.0178314
