spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0705_8-.csv
limit_error:	6.5	2020-05-19
noise_limit:	2690000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
2232.347238	4	16012231.0	y27+CMCT	0.06	0.45	C272H346N110O186P26	5.4
1785.674372	5	217195486.0	y27+CMCT	-1.04	0.09	C272H346N110O186P26	2.0
1755.457768	5	40199739.0	y27+CMCT-G	-4.89	0.18	C267H341N105O185P26	0.9
1851.477075	5	160995902.0	y28+CMCT	-5.22	0.05	C282H358N115O192P27	1.0
1542.72871	6	24083907.0	y28+CMCT	-5.85	0.34	C282H358N115O192P27	2.7
1824.482482	5	24552105.0	y28+CMCT-A	3.64	0.32	C277H353N110O192P27	2.2
1821.283825	5	29574712.0	y28+CMCT-G	3.83	0.33	C277H353N110O191P27	3.0
1912.487007	5	90794421.0	y29+CMCT	-4.18	0.11	C291H370N118O199P28	1.0
1593.575253	6	32090697.0	y29+CMCT	-1.69	0.4	C291H370N118O199P28	6.5
1885.488349	5	11914107.0	y29+CMCT-A	2.26	0.48	C286H365N113O199P28	5.4
1981.497147	5	107434449.0	y30+CMCT	-3.7	0.11	C301H382N123O206P29	1.2
1651.092676	6	150487103.0	y30+CMCT	4.13	0.11	C301H382N123O206P29	1.7
1628.567773	6	18973460.0	y30+CMCT-A	-5.52	0.48	C296H377N118O206P29	8.6
1951.29423	5	26411478.0	y30+CMCT-G	-0.19	0.32	C296H377N118O205P29	2.4
1901.049214	5	17054171.0	y30-G	-2.86	0.42	C282H352N115O204P29	4.2
1584.041844	6	68405888.0	y30-G	-1.57	0.23	C282H352N115O204P29	2.5
1660.056129	6	21159173.0	y31	-1.99	0.33	C296H369N123O212P30	2.1
1701.920199	6	80214990.0	y31+CMCT	-3.45	0.08	C310H394N126O213P30	0.7
1759.429633	6	178764102.0	y32+CMCT	-2.47	0.06	C320H406N131O220P31	1.2
1734.261481	6	40828356.0	y32+CMCT-G	1.39	0.27	C315H401N126O219P31	2.3
1816.948527	6	293313573.0	y33+CMCT	3.66	0.04	C330H418N136O227P32	1.6
1557.235548	7	15736724.0	y33+CMCT	0.44	0.44	C330H418N136O227P32	4.8
1794.427932	6	33485754.0	y33+CMCT-A	-2.71	0.28	C325H413N131O227P32	2.0
1791.764132	6	49442627.0	y33+CMCT-G	-1.59	0.25	C325H413N131O226P32	2.2
1749.905047	6	16013020.0	y33-G	2.68	0.51	C311H388N128O225P32	9.8
1874.455587	6	238232747.0	y34+CMCT	3.1	0.05	C340H430N141O234P33	1.5
1849.26638	6	52853864.0	y34+CMCT-G	-4.6	0.18	C335H425N136O233P33	1.2
1584.951807	7	403233754.0	y34+CMCT-G	1.86	0.06	C335H425N136O233P33	2.7
1614.36175	7	39342195.0	y35	1.35	0.27	C335H416N140O241P34	2.2
1925.454836	6	99212317.0	y35+CMCT	0.43	0.11	C349H441N143O242P34	1.1
1650.237071	7	38019155.0	y35+CMCT	-4.95	0.3	C349H441N143O242P34	2.8
1858.41638	6	12500663.0	y35-G	2.1	0.38	C330H411N135O240P34	2.1
1693.820718	7	92437422.0	y36+CMCT	-1.1	0.11	C358H453N146O249P35	1.0
1737.544392	7	83500691.0	y37+CMCT	2.25	0.12	C367H464N148O257P36	1.0
1786.828142	7	309210037.0	y38+CMCT	-2.7	0.05	C377H476N153O264P37	1.9
1767.545376	7	47177526.0	y38+CMCT-A	3.34	0.22	C372H471N148O264P37	1.6
1765.256358	7	68274268.0	y38+CMCT-G	1.06	0.12	C372H471N148O263P37	0.8

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
